;Name;Term;ES;NES;NOM p-val;FDR q-val;FWER p-val;Tag %;Gene %;Lead_genes
27;prerank;ALDOSTERONE SYNTHESIS AND SECRETION;0.37165496211227994;1.5400196166855427;0.010115606936416185;0.26555017680293325;0.954;19/74;13.53%;"ITPR2;CACNA1G;LIPE;ADCY5;KCNK9;ADCY8;CREB5;PDE2A;DAGLB;ATP1A2;KCNK3;CREB3L1;ATP1B2;ADCY4;NPR1;PRKCG;GNAS;PRKCB;CACNA1S"
28;prerank;REGULATION OF LIPOLYSIS IN ADIPOCYTES;0.40842285280360024;1.5344945112407906;0.01664145234493192;0.25654475310655583;0.957;16/47;18.12%;"ADRB1;CHGA;LIPE;ADCY5;ADCY8;IRS2;PIK3R2;IRS1;ADCY4;NPR1;ABHD5;GNAS;PNPLA2;GNAI2;ADORA1;PTGS1"
29;prerank;PYRUVATE METABOLISM;-0.40732739407990337;-1.529198844738809;0.010256410256410256;0.16693412594913368;0.875;16/33;25.70%;"PDHB;GLO1;ALDH1B1;LDLR;AKR1A1;ADH5;SOAT2;SOAT1;HAGH;DLAT;LDHA;ACSS2;ADH7;PKM;LDHD;PDHA1"
30;prerank;NICOTINE ADDICTION;0.43286124211162585;1.519082211723125;0.023183925811437404;0.2731749780510855;0.968;10/34;9.48%;"GRIN2D;GABRB1;GABRG3;GRIN2B;GABRE;CHRNA4;GABRA6;GRIN2C;GRIA1;GABRA3"
31;prerank;PARATHYROID HORMONE SYNTHESIS, SECRETION AND ACTION;0.349048535838603;1.5127328190446683;0.015536723163841809;0.26714626002716924;0.971;27/98;17.55%;"ITPR2;OXSR1;PRKCSH;PLD2;ADCY5;MMP17;ADCY8;CREB5;FOS;PDE4A;ARHGEF1;LRP5;PDE4C;CREB3L1;ADCY4;PRKCG;HBEGF;GNAS;PDE4B;JUND;PRKCB;WNK1;GNAI2;CREB3L4;WNK2;WNK4;SGK1"
32;prerank;HORMONE SIGNALING;0.3281116388895786;1.4993460120182514;0.002652519893899204;0.2805409125901956;0.981;51/157;22.76%;"PNOC;ADRB1;NANOS1;PENK;GUCY2C;SST;CHGA;PDYN;ADCY5;SLCO1C1;ADRA2A;RIPK2;GNG11;GPER1;ADCY8;IRS2;DIO2;PIK3R2;IGF1R;THRB;VIPR2;IRS1;THRA;ADCY4;RAMP1;NPR1;MC4R;GLP1R;DRD5;HEPH;GNAS;JAK2;GNAI2;BMPR1B;SSTR3;CRHR1;SLC40A1;ADIPOR2;AGTR2;SSTR4;STK11;RAPGEF4;GNG13;AMHR2;GNG8;ITGAV;LEPROT;ADRA1B;DRD2;NPPC;RAMP2"
33;prerank;ECM-RECEPTOR INTERACTION;-0.32618835265397494;-1.4973494706396708;0.009615384615384616;0.19610522064913974;0.925;26/80;16.43%;"THBS4;ITGA6;FREM2;COL1A1;DAG1;ITGB1;ITGA4;CD36;THBS1;COL1A2;RELN;IBSP;ITGB7;LAMA2;FREM1;ITGB3;CD44;SDC1;ITGA1;LAMC1;LAMA4;ITGB8;ITGA7;SV2B;HSPG2;COL6A3"
34;prerank;ATP-DEPENDENT CHROMATIN REMODELING;0.34846734800455215;1.488782768261965;0.012968299711815562;0.2863647213866692;0.985;50/94;35.34%;"CECR2;BICRAL;H2AJ;BAZ1B;SMARCD3;SMARCC2;BAZ2B;DPF1;MEAF6;VPS72;ARID2;BICRA;H2AX;SS18;EPC2;YEATS4;CDK2AP1;SRCAP;CHD4;MTA1;MACROH2A2;NFRKB;INO80B;PHF10;H2AC19;BAZ2A;BPTF;GATAD2B;GATAD2A;YY2;SMARCA2;SMARCA5;EP400;YY1;MACROH2A1;BCL7B;CHD3;CDK2AP2;DPF2;SMARCB1;SMARCD1;PHF6;H2AC6;SS18L1;SMARCD2;ARID1A;RUVBL1;ARID1B;H2AZ2;BRD7"
35;prerank;RHEUMATOID ARTHRITIS;0.38426060950603363;1.4824428683724449;0.02531645569620253;0.2839270983296871;0.989;11/50;10.65%;"TGFB3;CSF1;CXCL12;CCL5;FOS;FLT1;TGFB2;IL18;ATP6V1G2;VEGFA;TEK"
36;prerank;APOPTOSIS;-0.2991899887677525;-1.4673971737721556;0.010526315789473684;0.2251587911440921;0.954;33/117;18.24%;"NRAS;HRK;TUBA1C;PMAIP1;MAP3K5;CTSC;CSF2RB;PARP4;GADD45A;TUBA1A;TUBA1B;IKBKG;CTSB;BAD;PIK3R1;CASP12;DFFA;SPTAN1;CTSK;PARP1;CAPN1;CTSD;CASP7;BCL2;AKT3;EIF2S1;PDPK1;FADD;BCL2L11;MAPK8;CAPN2;CTSH;NOL3"
