,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene Symbol
ENSMUSG00000026311,78.8469738886767,0.23967674315984996,0.22172681007830577,1.080955176666299,0.2797170527053402,0.8816914598816243,Asb1
ENSMUSG00000026313,490.94695860541,0.15384732043894037,0.10025260912331058,1.534596673186913,0.12488293036039391,0.7333035199299197,Hdac4
ENSMUSG00000026315,2393.3541454967326,0.20171744222448804,0.1806639555127611,1.116533963025291,0.2641936407645902,0.8727705336064825,Serpinb8
ENSMUSG00000026317,397.79505318375647,0.0652787835004488,0.1517230667173713,0.4302495652954978,0.667014110348983,0.9859163759379751,Cln8
ENSMUSG00000026319,1874.0098617911572,0.019587914026186422,0.17868511732679707,0.10962252659443429,0.9127087446865063,0.9968463747682587,Relch
ENSMUSG00000026321,68.01386048503274,-1.0555790955432762,0.4483010808134207,-2.354620902604069,0.01854161087173093,0.4237527170171039,Tnfrsf11a
ENSMUSG00000026327,3296.7609282831986,-0.07712611530552774,0.22258287096359586,-0.3465051689361216,0.7289631002951684,0.9935206204287336,Serpinb11
ENSMUSG00000026333,105.38750130928928,-0.09080188985275103,0.20019383696051427,-0.4535698562521711,0.650138453597308,0.9859155446200277,Gin1
ENSMUSG00000026335,1436.8051027686954,0.130788456089274,0.23425723311090618,0.5583112818008648,0.5766318424288798,0.9723826214082062,Pam
ENSMUSG00000026339,365.417879997846,0.05821287245245329,0.21346788860556484,0.27270083960972735,0.7850831892429799,0.9968463747682587,Ccdc93
ENSMUSG00000026341,9127.706447823202,-0.008256372260980081,0.13460448640044098,-0.061338016895052264,0.9510900146831915,0.9982382296211298,Actr3
ENSMUSG00000026342,1324.0657646681768,0.0842866450671774,0.15915260666253284,0.5295963844682656,0.5963918016689134,0.978677652847143,Slc35f5
ENSMUSG00000026343,233.68229635298,0.00281542877710564,0.2873508774415866,0.009797877779851107,0.9921825496681558,0.9990242240053062,Gpr39
ENSMUSG00000026344,7.826894949041444,0.900038241360856,0.7956339684674976,1.1312214875572189,0.25796188009965204,0.8649383555349422,Lypd1
ENSMUSG00000026349,947.5596550199807,-0.20891835813252124,0.08304332759437764,-2.515775369129907,0.011877085470978103,0.390167898845441,Ccnt2
ENSMUSG00000026353,1515.8529841195327,0.017015632633917182,0.10771902337354328,0.157963116458187,0.8744858625613348,0.9968463747682587,Ubxn4
ENSMUSG00000026354,10.46758519681241,-0.6415492706200775,0.6299517165234605,-1.018410226994254,0.3084830440188595,0.8993471324805016,Lct
ENSMUSG00000026355,1306.2127944421347,-0.7771761231860905,0.4404979823164079,-1.764312560750501,0.07767937037189669,0.6523651678226142,Mcm6
ENSMUSG00000026356,1425.1852765731985,-0.09496586984297918,0.13572141881811703,-0.699711737984738,0.484107344503802,0.9631274773925722,Dars
ENSMUSG00000026360,130.11978756554345,0.3634757210702998,0.32300973581444914,1.12527791199178,0.26047128656178364,0.8692130084727673,Rgs2
ENSMUSG00000026361,689.5619346600972,-0.0904549778444108,0.16132825060618103,-0.5606890145063357,0.5750095574008993,0.9723826214082062,Cdc73
ENSMUSG00000026365,28.610686108808757,-0.4818752505764335,0.9386646668492982,-0.5133625112297938,0.6076977642134797,0.9818434904468419,Cfh
ENSMUSG00000026374,779.2857257300705,-0.01586484952671104,0.10665956622639934,-0.1487428656238462,0.8817565355737357,0.9968463747682587,Tsn
ENSMUSG00000026377,567.7411263140717,0.048804085432724756,0.19349939636536082,0.2522182825861331,0.8008723473292828,0.9968463747682587,Nifk
ENSMUSG00000026380,34.89532997425587,1.1926611017145177,0.7210715278726905,1.6540121965890315,0.09812503459414237,0.6909812574838169,Tfcp2l1
ENSMUSG00000026383,1068.7706248855063,0.19848914152271346,0.12296029649179824,1.6142539273720213,0.10647235910034361,0.7048182586191301,Epb41l5
ENSMUSG00000026384,381.8590553418298,0.017593076602413982,0.25269803575950783,0.06962094718914742,0.9444953639479027,0.9968463747682587,Ptpn4
ENSMUSG00000026385,1623.8309704206736,0.22316467705397783,0.20488074094086006,1.08924184883925,0.2760472488114274,0.8787633630664716,Dbi
ENSMUSG00000026388,19.942569535230724,0.159721975695775,0.4329609616661678,0.3689061828602639,0.7121976546529303,0.9918879526506686,3110009E18Rik
ENSMUSG00000026389,579.9949344122288,-0.38570205296045956,0.1676651081544432,-2.3004312418131363,0.021423800550190164,0.44429440226825073,Steap3
ENSMUSG00000026393,910.0932009898763,0.05728623069600799,0.17087092963816364,0.3352602506307968,0.7374287757006294,0.9935206204287336,Nek7
ENSMUSG00000026395,16.203781810567317,-0.7069101911946575,0.8882925175384521,-0.79580788674611,0.42614370697568305,0.9467774282734339,Ptprc
ENSMUSG00000026399,228.79546202893255,0.4545019742116671,0.28657884355284585,1.5859578766422644,0.1127488653411973,0.7152770867163003,Cd55
ENSMUSG00000026404,160.52923607749545,0.13043737181871165,0.15647533720682785,0.8335970009529398,0.40450811619379456,0.941142263476804,Ddx59
ENSMUSG00000026409,903.1595310132665,-0.0962172295529948,0.2744829261707408,-0.3505399439422448,0.7259335184507083,0.9932315063478944,Pfkfb2
ENSMUSG00000026411,290.2260237973805,-0.13359747006891304,0.1707490455926649,-0.7824200106372492,0.4339677775038363,0.9478668236504502,Tmem9
ENSMUSG00000026413,24113.093233388743,-0.002254351508387005,0.1647393757274739,-0.013684351409200116,0.9890818080465139,0.9990242240053062,Pkp1
ENSMUSG00000026414,44.46910552954127,1.658323240354339,0.4945560505018559,3.3531552969001965,0.0007989586423099632,0.1532312652441517,Tnnt2
