,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene Symbol
ENSMUSG00000001062,499.6396427396219,-0.07940867455518484,0.20609373975641396,-0.3853036712761845,0.7000124418401441,0.9997037214737662,Vps9d1
ENSMUSG00000001065,361.70088561019213,0.007678501207925959,0.1180243853561348,0.0650585994136409,0.9481273434446026,0.9997037214737662,Zfp276
ENSMUSG00000001082,464.65927859581427,0.11558758847893759,0.29591253063906126,0.39061403797031263,0.6960825476459913,0.9997037214737662,Mfsd10
ENSMUSG00000001089,1086.3184374264767,0.2490210219873271,0.17628535563020437,1.4126018641599538,0.15777282063458709,0.9997037214737662,Luzp1
ENSMUSG00000001095,439.67069358440006,0.733742172640705,0.5028880215332456,1.459056770538325,0.14454948312723306,0.9997037214737662,Slc13a2
ENSMUSG00000001098,1807.206806300481,0.00854387260064478,0.11873229212748297,0.07195913131594575,0.9426344319808403,0.9997037214737662,Kctd10
ENSMUSG00000001100,770.6223955292335,-0.09418176510219152,0.1420826665510731,-0.6628659736501841,0.5074163957852205,0.9997037214737662,Poldip2
ENSMUSG00000001105,419.4884048998525,-0.10453774121597854,0.1248999049415943,-0.8369721439328757,0.40260822611118496,0.9997037214737662,Ift20
ENSMUSG00000001119,503.75728336012196,-0.7902560712776279,0.681333189741485,-1.1598672766513414,0.2461028476152023,0.9997037214737662,Col6a1
ENSMUSG00000001120,91.07180098187955,0.16584778698786629,0.3913631681663094,0.42376953295050346,0.6717338995655859,0.9997037214737662,Pcbp3
ENSMUSG00000001123,372.5264876075862,-0.4285543661763996,0.671871436652543,-0.637851741862373,0.523570194165252,0.9997037214737662,Lgals9
ENSMUSG00000001127,1112.9170774627705,-0.05294906589172841,0.09672345339138214,-0.54742737190612,0.584085154568986,0.9997037214737662,Araf
ENSMUSG00000001128,33.19340787943996,0.254905041268775,0.5187905289487205,0.4913448242498099,0.6231825816863684,0.9997037214737662,Cfp
ENSMUSG00000001131,67.78603276649714,1.6245390853437738,1.5405766352767793,1.0545006643255432,0.29165375663308823,0.9997037214737662,Timp1
ENSMUSG00000001134,170.1935331812905,-0.03360893805055339,0.18539458693154037,-0.18128327588638807,0.856145232447371,0.9997037214737662,Uxt
ENSMUSG00000001138,366.90194740171745,-0.10089848743317407,0.17874727780564967,-0.5644756589964973,0.5724304611058804,0.9997037214737662,Cnnm3
ENSMUSG00000001143,357.1640823472793,0.039700266956778495,0.1216388898571288,0.32637807697364324,0.7441383222381452,0.9997037214737662,Lman2l
ENSMUSG00000001150,534.3018052261685,0.25810157296411845,0.19243538774860416,1.3412375758106405,0.17984333005621278,0.9997037214737662,Mcm3ap
ENSMUSG00000001151,488.0052136698669,0.20945180095969995,0.20754830228110693,1.0091713526811454,0.31289246292730777,0.9997037214737662,Pcnt
ENSMUSG00000001156,6829.867467488754,0.46323294457786945,0.1985156399280311,2.3334833706090246,0.019622790112886746,0.9443832743058249,Mxd1
