Gene_set;Term;Overlap;P-value;Adjusted P-value;Odds Ratio;Combined Score;Genes
gs_ind_0;Negative Regulation of Sodium Ion Transport (GO:0010766);1/10;0.06301536977924864;0.241429798655155;24.297165991902833;67.16651754184515;STK39
gs_ind_0;Chronic Inflammatory Response (GO:0002544);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;S100A9
gs_ind_0;Cytokine-mediated Signaling Pathway (GO:0019221);5/287;0.03889170551869409;0.241429798655155;3.067256637168142;9.959303401333585;"CXCL17;CLCF1;SOCS3;GNAI1;CCL2"
gs_ind_0;Defense Response to Bacterium (GO:0042742);4/236;0.06742793413372317;0.241429798655155;3.0272401433691756;8.163546064482615;"S100A9;SERPINE1;SLPI;LCN2"
gs_ind_0;Diol Metabolic Process (GO:0034311);1/12;0.07513848782583187;0.241429798655155;20.068896321070234;51.94678005413839;SPHK1
gs_ind_0;Regulation of Vascular Wound Healing (GO:0061043);1/10;0.06301536977924864;0.241429798655155;24.297165991902833;67.16651754184515;SERPINE1
gs_ind_0;Regulation of Ventricular Cardiac Muscle Cell Action Potential (GO:0098911);1/12;0.07513848782583187;0.241429798655155;20.068896321070234;51.94678005413839;CAV1
gs_ind_0;Negative Regulation of Sphingolipid Biosynthetic Process (GO:0090155);1/5;0.03201510514038111;0.241429798655155;51.31111111111111;176.58962369959124;SPHK1
gs_ind_0;Regulation of p38MAPK Cascade (GO:1900744);2/36;0.02273317590499811;0.241429798655155;11.247653375384846;42.56033222491938;"SPHK1;STK39"
gs_ind_0;Renal Sodium Ion Absorption (GO:0070294);1/9;0.05689496094357355;0.241429798655155;27.157466063348416;77.84819365218726;STK39
gs_ind_0;Positive Regulation of Neutrophil Extravasation (GO:2000391);1/5;0.03201510514038111;0.241429798655155;51.31111111111111;176.58962369959124;ADAM8
gs_ind_0;Purine Nucleobase Transmembrane Transport (GO:1904823);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;SLC29A2
gs_ind_0;Purine Nucleobase Transport (GO:0006863);1/10;0.06301536977924864;0.241429798655155;24.297165991902833;67.16651754184515;SLC29A2
gs_ind_0;Negative Regulation of Trophoblast Cell Migration (GO:1901164);1/6;0.038295311674392554;0.241429798655155;41.97902097902098;136.95352509562392;TIMP1
gs_ind_0;Establishment of Protein Localization to Plasma Membrane (GO:0061951);2/43;0.0316473521913687;0.241429798655155;9.346089019289593;32.272987403322404;"KRT18;PREPL"
gs_ind_0;Establishment or Maintenance of Transmembrane Electrochemical Gradient (GO:0010248);1/11;0.06909646208134355;0.241429798655155;21.98168498168498;58.7405961492619;FXYD5
gs_ind_0;Regulation of T Cell Chemotaxis (GO:0010819);1/13;0.08114169541578212;0.241429798655155;18.462153846153846;46.36877621702206;STK39
