;Name;Term;ES;NES;NOM p-val;FDR q-val;FWER p-val;Tag %;Gene %;Lead_genes
187;prerank;PATHOGENIC ESCHERICHIA COLI INFECTION;0.2122390961937515;1.100713417608806;0.22325581395348837;0.45717463848720796;1.0;30/159;12.76%;"F2R;TAB3;SEC24C;ARPC1A;DNAJC5;ARPC2;PTPN11;MAPK3;MAP3K7;MAPK14;ABI1;TJP1;GNA13;ARHGEF11;TUBA1A;TMBIM6;FOS;ABL1;IL1R1;TNF;LPAR5;CLDN23;TAB2;ARHGEF7;TLR5;CASP7;CHUK;ARHGEF12;RELA;MYO1D"
188;prerank;GABAERGIC SYNAPSE;-0.2922226805292851;-1.099165340991119;0.3273231622746186;0.5911744262275453;1.0;27/55;41.80%;"GABRE;GNG5;GNB1;GNG10;ADCY4;GNB2;GNAI1;PRKCA;GNAI2;PRKCG;GNB4;SLC38A1;GABARAP;GNGT1;SLC38A2;GNB3;PRKCB;GABRP;GLS2;ADCY1;PRKACB;GNG11;GNAO1;GAD1;SLC6A13;CACNA1C;GNB5"
189;prerank;PATHWAYS IN CANCER;0.19146408357238043;1.0951864338200918;0.1592920353982301;0.46439049924752995;1.0;113/403;21.72%;"STAT3;F2R;LAMA5;GSK3B;RPS6KB1;CCND1;DVL3;CCND2;RASGRP1;NOTCH1;MAPK3;FZD5;FZD8;NOTCH2;JAG2;MTOR;DVL2;EGFR;TGFB2;PTEN;RXRA;GNA13;ARHGEF11;CBL;PIK3R1;BBC3;EP300;GSTA1;IL6ST;PIM2;IL2RA;RET;MDM2;FOS;RPS6KB2;NCOA1;PIK3R3;BCL2;VEGFB;BCL2L11;PTCH1;SOS2;ABL1;GNG12;TRAF3;CREBBP;LPAR5;FZD4;GSTM2;FOXO1;BMP2;ITGA2B;RASSF3;STAT6;NOTCH3;WNT6;SUFU;XIAP;EPAS1;CASP7;POLK;GSTA3;JAK1;CHUK;ARHGEF12;TRAF4;RELA;FZD7;EGLN3;COL4A5;GNAQ;BID;TGFBR1;BRAF;WNT10A;CRK;ITGAV;LRP6;IFNGR2;LAMA1;SOS1;KIT;CRKL;TANK;PIK3CB;RALGDS;MSH6;ARAF;LAMA4;FZR1;TGFB3;CEBPA;FZD2;FGFR2;AXIN2;REPS1;APAF1;PMAIP1;TCF7L2;PTGER1;WNT2;NCOA4;LRP5;NFKBIA;GNGT2;JAK3;GSTA5;PIK3CA;GADD45A;COL4A6;PLCG1;CDKN2B;MAPK1"
190;prerank;RENAL CELL CARCINOMA;0.24883054492344836;1.0906481057981283;0.29431438127090304;0.46976226815324523;1.0;20/62;18.21%;"PTPN11;MAPK3;TGFB2;PIK3R1;EP300;PIK3R3;SOS2;CREBBP;ARHGEF7;EPAS1;EGLN3;BRAF;CRK;SOS1;CRKL;PAK4;PIK3CB;ARAF;PKN1;TGFB3"
191;prerank;PROTEIN DIGESTION AND ABSORPTION;-0.28037762060861937;-1.0895974342239778;0.30014430014430016;0.6114066276337623;1.0;19/60;19.75%;"COL16A1;KCNN4;MMP12;COL17A1;COL6A1;ATP1B1;COL6A2;COL27A1;COL5A3;SLC7A7;SLC6A19;COL4A1;COL6A3;COL7A1;COL4A2;COL6A5;SLC15A1;COL5A2;COL13A1"
192;prerank;HUMAN CYTOMEGALOVIRUS INFECTION;-0.23778375864932458;-1.0863926328415028;0.29234629861982436;0.6145455051062781;1.0;51/170;22.21%;"GNG5;IL1B;CREB5;CREB3L1;IL10RB;PLCB3;GDNF;GNB1;ARHGEF1;CALR;CCR1;RIPK1;GNG10;PPP3CC;ADCY4;EIF4EBP1;PDGFRA;IRF3;MAP2K2;HRAS;CTNNB1;GNAS;PTGS2;PDIA3;GRB2;CALM1;TBK1;PXDN;CASP8;GNB2;GNAI1;CXCR4;CCL2;ATF4;VEGFA;TRADD;MAPK13;RAC2;CYCS;PRKCA;MYC;CALM2;IL10RA;AKT1;ITPR3;GNAI2;PRKCG;NFATC4;GNB4;PLCB1;CCL5"
193;prerank;CHEMOKINE SIGNALING PATHWAY;-0.2487453288326299;-1.085973130075202;0.30848329048843187;0.6100505928890565;1.0;37/129;23.01%;"GNG5;GRK2;CXCL2;PLCB3;VAV1;GNB1;CCR1;CXCL1;GNG10;CXCL14;HCK;ADCY4;HRAS;GRK5;GRB2;CCL7;PXDN;GNB2;STAT5B;GNAI1;CXCR4;CCL2;JAK2;NCF1;PLCG2;RAP1B;RAC2;PRKCA;CXCL3;AKT1;CCL25;GNAI2;RAP1A;GNB4;PLCB1;CCL5;STAT2"
194;prerank;COCAINE ADDICTION;-0.3167059829247665;-1.0856364154591245;0.34171597633136097;0.6053871664212072;1.0;12/33;25.43%;"GRIN3A;CREB5;CREB3L1;GDNF;GNAS;GNAI1;BDNF;ATF4;PRKCA;GNAI2;SLC18A2;SLC6A3"
195;prerank;YERSINIA INFECTION;0.216390929445095;1.0828630136882647;0.2816326530612245;0.4831115032027924;1.0;28/114;16.78%;"GSK3B;ARPC1A;ARPC2;MAPK3;MAP3K7;MAPK14;PIK3R1;NFATC3;FOS;PIK3R3;TNF;TAB2;ARHGEF7;PIP5K1C;CHUK;ARHGEF12;RPS6KA3;NFATC2;RELA;MAP2K7;GNAQ;WIPF2;VAV3;CRK;CRKL;TANK;VAV2;PIK3CB"
196;prerank;CHEMICAL CARCINOGENESIS - DNA ADDUCTS;0.29976871762789586;1.0817798305362132;0.3522727272727273;0.47998786530488424;1.0;13/27;27.03%;"GSTA1;EPHX1;UGT1A1;GSTM2;GSTA3;GSTA5;HPGDS;GSTT1;GSTO2;GSTO1;CYP1B1;GSTA2;GSTK1"
197;prerank;ARGININE BIOSYNTHESIS;-0.4106139302741002;-1.0767100914466623;0.3798977853492334;0.6246067743207487;1.0;3/12;6.83%;"ASL;ASS1;ACY1"
198;prerank;GLYCEROPHOSPHOLIPID METABOLISM;0.23389353859853518;1.0758047266496837;0.30943396226415093;0.48950269337966035;1.0;22/82;17.54%;"SGMS2;PLPP1;SAMD8;PLA2G12A;GPAM;PLB1;GPD2;DGKD;PLPP2;MBOAT7;DGKQ;LPIN1;PISD;CHEK2;LYPLA1;GPCPD1;PLD4;ETNK1;CDS2;LCAT;GPD1L;AGPAT1"
