,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene Symbol
ENSMUSG00000045502,549.4109162084375,-0.42552261078194026,0.28553595464514503,-1.4902592961042898,0.1361560705995359,0.5301681682721379,Hcar2
ENSMUSG00000045503,642.9174399394906,-0.18419746496792247,0.21199382205578293,-0.8688812871134223,0.3849120658226325,0.7308737370765529,Sys1
ENSMUSG00000045515,136.55086828086772,1.269381797754085,1.0619602631502911,1.1953194877447493,0.2319622286555828,0.6236258534265572,Pou3f3
ENSMUSG00000045519,147.50124934380756,-0.007852191705873516,0.26506450399782056,-0.02962370135360742,0.9763671626599575,0.9921198139905443,Zfp560
ENSMUSG00000045538,150.59214314050797,-0.11254846038080696,0.24410212494277214,-0.46107120291227727,0.6447475214029152,0.8626026116435661,Ddx28
ENSMUSG00000045539,7.382339124446389,-4.193280556298881,3.7580157116254904,-1.1158230507996256,0.26449788488083337,0.6493206404017744,Sprr3
ENSMUSG00000045545,36821.26605194664,-4.071367299252093,1.258303693928105,-3.235599894443858,0.0012138740256241996,0.08354456695945521,Krt14
ENSMUSG00000045573,21.764239421052785,-2.1102749209537754,1.7372841622031032,-1.2146976107107723,0.2244814441594225,0.6177520281894626,Penk
ENSMUSG00000045576,139.04070191041077,-0.056992837504628156,0.2270326042772763,-0.2510337124751582,0.8017880447500906,0.9320454443238038,St7l
ENSMUSG00000045594,223.8004641867488,-0.21219776303799331,0.405800855173489,-0.52291107900025,0.6010361344048487,0.8400712651733337,Glb1
ENSMUSG00000045598,294.9191923394541,-0.08998751671182045,0.26024702939313427,-0.3457773059760215,0.7295100815532052,0.9019319315819088,Zfp553
ENSMUSG00000045608,199.89083057326351,1.062638404538134,0.6485590467207878,1.638460537881622,0.10132565956426103,0.4831226518041718,Dbx2
ENSMUSG00000045624,265.4611202365187,-0.359356081350844,0.2739512995028122,-1.3117516945640737,0.18960392836053142,0.5920509957891248,Esf1
ENSMUSG00000045625,73.62658488674144,-2.49718867988182,1.624760558430642,-1.5369579640053903,0.12430360359368023,0.5155954380810247,Pigz
ENSMUSG00000045629,1541.7863971068944,0.5097584245535943,0.4117522830249454,1.2380220962192248,0.2157078678318899,0.6108834888552704,Sh3tc2
ENSMUSG00000045631,13.92242228220514,0.588605648982062,0.8489012012726691,0.6933735611395377,0.48807514979128797,0.7842093140810201,Tmprss12
ENSMUSG00000045636,3676.525127132887,0.49638481948534063,0.3890374941362392,1.2759305387452162,0.20198007455111822,0.6042657305414587,Mtus1
ENSMUSG00000045639,391.82728599166035,0.14053612326529832,0.35955149291447924,0.39086508062066483,0.6958969663962868,0.8868279129633089,Zfp629
ENSMUSG00000045658,1726.9222760078858,0.44742288041315514,0.4571036586075528,0.9788214817096682,0.3276681935868182,0.695589808670082,Pid1
ENSMUSG00000045659,2479.003671379165,0.0641816530012376,0.2172974801534807,0.2953630799395606,0.7677165337690337,0.9180646097224746,Plekha7
ENSMUSG00000045664,36.94950261072926,-0.6493851425221248,0.5911377567214712,-1.0985343689154647,0.27197121854456696,0.6547709538418784,Cdc42ep2
ENSMUSG00000045665,1060.5986173433355,-0.31028963741287835,0.1902649035952344,-1.630829604144872,0.1029262789413361,0.48455788006282274,Mfsd5
ENSMUSG00000045667,6.999263949560253,1.2039246588823616,1.1819070624250434,1.018628872909975,0.30837919156190086,0.6819901160964359,Smtnl2
ENSMUSG00000045671,626.7930338072267,-0.06137019103019,0.19641884533950701,-0.3124455340530719,0.7547019499723467,0.9115207098684409,Spred2
ENSMUSG00000045672,28.45400419547209,-0.2522182513748133,0.9938224699032924,-0.25378602216486046,0.79966087268715,0.9314378410641916,Col27a1
ENSMUSG00000045679,822.9922307587199,0.846197811747053,0.2784887370876822,3.038535132861145,0.0023773138294179937,0.10987441558407393,Pqlc3
ENSMUSG00000045690,59.7946718236173,-0.7162768101505282,0.44075712436935716,-1.6251054618241039,0.10414008931570963,0.4856718381220241,Wdr89
ENSMUSG00000045691,273.78612473008974,0.11608537631609424,0.2329540206855272,0.4983188355130473,0.6182593340059159,0.8491923287364458,Thtpa
ENSMUSG00000045725,42.519388702671066,0.2103140110617999,0.8130528600744995,0.258672002017838,0.7958883236353108,0.9295574612647542,Prr15
ENSMUSG00000045730,1659.8091370530524,0.05759519155768439,0.4302458608074336,0.13386576561038072,0.8935087216644134,0.9676476966228607,Adrb2
ENSMUSG00000045751,159.5808549046237,-1.1572375278471718,0.7406987130633089,-1.5623593067432002,0.11820336785739895,0.5045140624353706,Mms22l
ENSMUSG00000045752,249.477776755425,-0.7530871992068902,0.3675262844369836,-2.0490703144145197,0.04045523977794776,0.3466998469288565,Tssc4
ENSMUSG00000045757,144.6649413318568,-0.1190571958401807,0.23770145294568823,-0.5008686079314112,0.6164635968523053,0.8485093158312657,Zfp764
ENSMUSG00000045761,91.74600088919662,1.17176345855068,0.4885983708547345,2.398214010621533,0.01647523627774821,0.24932581937785336,Togaram2
ENSMUSG00000045763,28.756345117491392,-4.621234561221924,1.4108752223385979,-3.2754381734495217,0.001054982035083888,0.080954713404828,Basp1
ENSMUSG00000045767,1270.175769687937,-0.19657847789405034,0.261532328114839,-0.7516412189308107,0.45226684839643516,0.7689888207217718,B230219D22Rik
ENSMUSG00000045777,86.77271743845637,-0.1781762658995765,0.38107880491728535,-0.46755753298389385,0.6401010399677044,0.8605471445011426,Ifitm10
ENSMUSG00000045780,195.50302536682946,0.3743329007435353,0.23311084268324772,1.605815055339064,0.10831455170373622,0.49198053761623106,Olfr624
ENSMUSG00000045790,36.18241346754806,-0.6737587026287182,0.5893996077785593,-1.1431271648926056,0.25298579713622127,0.6431563253939088,Ccdc149
ENSMUSG00000045795,281.1580060945693,0.3514571901603433,0.23129632706158806,1.519510467914865,0.1286340551616739,0.5212296696463602,Whamm
ENSMUSG00000045817,2156.9778203569563,-0.7092146222139294,0.20605880761158518,-3.4418068823865964,0.0005778426167076284,0.058010185099851536,Zfp36l2
ENSMUSG00000045822,62.37832502162111,-0.5332190889520753,0.32679862933155784,-1.6316442025559745,0.10275446072768271,0.48455788006282274,Zswim3
ENSMUSG00000045826,4.230881716333263,-1.0719431984703824,1.6015868299391218,-0.6693007075433608,0.5033036755537315,,Ptprcap
ENSMUSG00000045827,102.13066196292995,-0.9811880458433812,0.7070019836242027,-1.3878151243843162,0.16519334813478392,0.5673745702298002,Serpinb9
ENSMUSG00000045838,1881.8366377351424,-0.25985271591840114,0.31070577610305244,-0.8363304962577047,0.40296900139679526,0.7405891657236898,Ccdc9b
ENSMUSG00000045854,111.98038033370274,0.11382546568573419,0.2857178380288925,0.3983841767493141,0.6903470198589295,0.8840804406578398,Lyrm2
ENSMUSG00000045867,97.21720829721275,0.4866427343798292,0.3349497271019956,1.4528829104901508,0.14625626661094127,0.5450219569604488,Cradd
ENSMUSG00000045868,662.3314168455286,-0.3624517267597548,0.9802462017947385,-0.3697558083837915,0.7115644449692886,0.8926786271561553,Gvin1
ENSMUSG00000045871,221.13312856861666,-0.7694165696939587,0.4115507488061255,-1.8695545371402482,0.061545703552223885,0.4037320375567354,Slitrk6
ENSMUSG00000045886,139.30508524602843,0.1917873335514251,0.5218814717398126,0.3674921297973229,0.7132519613161032,0.8936229884106794,Gm9803
ENSMUSG00000045896,1964.6774969720784,0.2572705049723953,0.3059389135704555,0.8409211563508666,0.4003921053978905,0.7396285820797778,Paip2b
ENSMUSG00000045917,68.70950744767771,-0.7348476435247178,0.4796117764767471,-1.5321718097144041,0.12548004305528473,0.5167816389956397,Tmem268
ENSMUSG00000045932,191.42729368712355,1.2733454328228446,0.8302986893194745,1.533599232664691,0.12512827721907066,0.5166087685309312,Ifit2
ENSMUSG00000045934,287.6731161610232,-0.4333672919499493,0.2994175974216408,-1.4473674749974033,0.14779403016401998,0.5469675753001036,Mtmr11
ENSMUSG00000045948,244.70063962896646,0.006023172359926243,0.2197913860560083,0.027404041932705174,0.9781374744646318,0.9927853712696134,Mrps12
ENSMUSG00000045954,7.324020392660127,-2.9711509390203856,1.291408482880146,-2.3007057630549377,0.021408268128128165,0.28217492205998745,Cavin2
ENSMUSG00000045962,4501.556315523604,0.05167810640026179,0.20177408795574894,0.25611864696717307,0.7978592238845919,0.9305569843909041,Wnk1
ENSMUSG00000045969,585.8938763385919,-0.11376755805981,0.13191448552085636,-0.8624341565720071,0.3884486513525448,0.7327774344093232,Ing1
ENSMUSG00000045973,1199.6518860035985,-0.6014747754778685,0.23210515154056582,-2.59138916773567,0.009558932633102857,0.20144750964554506,Slc25a51
ENSMUSG00000045975,1568.0981238006389,0.18652354508534053,0.28741045512451374,0.6489796796171999,0.5163515106594583,0.7984611892612938,C2cd2
ENSMUSG00000045980,184.97141389072493,-0.30200218944675533,0.2136813615952159,-1.4133295819166891,0.15755883992296937,0.5596974919743689,Tmem104
ENSMUSG00000045983,7057.94132306869,-0.17908677471004772,0.26605238203168563,-0.6731259962510665,0.5008671365920163,0.7909019340415043,Eif4g1
ENSMUSG00000045994,19.607048244908444,2.108818552974086,1.3347238547167037,1.5799661821595932,0.11411461129253833,0.5007092638770857,B3gat1
ENSMUSG00000045996,234.4221942608266,-0.3260870180598031,0.2864222521766639,-1.13848353464756,0.2549186303944527,0.6448555067081937,Polr2k
ENSMUSG00000046010,248.19740547379857,-0.06548388340524572,0.15496281251818764,-0.4225780517345736,0.6726031428984636,0.8751312769421443,Zfp830
ENSMUSG00000046020,617.5584920939109,0.22314441462816023,0.27871607938967213,0.8006155049138112,0.4233542718253225,0.7528154474097903,Pofut1
ENSMUSG00000046027,59.57699798205314,-1.3115979541099423,0.7895703489344733,-1.6611540135466665,0.09668251874575555,0.47634870490528713,Stard5
ENSMUSG00000046032,1548.7658464643105,0.3569473334398633,0.23086768589497123,1.54611214668756,0.12207748575670761,0.5110883596282528,Snx12
ENSMUSG00000046034,316.22498870957105,0.24539726497290623,0.17709596896028185,1.3856739168803025,0.16584649619630376,0.5675334529240141,Otulin
ENSMUSG00000046049,19.163674181896535,-0.8015756508285088,1.9638277063375988,-0.40817004884985114,0.6831488355533479,0.881075871385488,Rp1l1
ENSMUSG00000046056,285.36771375709947,-5.200919530163013,1.2637919731354268,-4.115328820501764,3.866278429182043e-05,0.01902424214320881,Sbsn
ENSMUSG00000046058,36.34807695857143,-0.6523575963426813,0.6814917955777067,-0.9572493764061708,0.33844140028474423,0.7055771311813569,Eid2
ENSMUSG00000046062,2031.7337058087246,-0.3384907292038048,0.17105852233688268,-1.9788007319341918,0.047838446067234794,0.3709970714234977,Ppp1r15b
ENSMUSG00000046079,250.3026101271387,-0.2717415191053178,0.3225698966024212,-0.8424267793353599,0.39954910863293336,0.7387868298666288,Lrrc8d
ENSMUSG00000046095,9.504067971474077,-1.5196249471829757,0.7708580878819086,-1.9713420291904291,0.04868476702946573,0.37284265274556744,Krt32
ENSMUSG00000046096,307.25471048298925,-0.0198197622526387,0.16115195064044197,-0.12298803814581205,0.902116570228309,0.9708969412249773,Mosmo
ENSMUSG00000046110,5.86297107958844,-0.07350654978180315,1.3822236563108607,-0.05317992457023295,0.9575885508498121,0.9883162626382048,Serinc4
ENSMUSG00000046111,295.96395817882086,-0.3235795707848795,0.27324287890244076,-1.184219592783646,0.23632614826486087,0.6257866430845581,Cep295
ENSMUSG00000046138,590.5903970042867,0.2119690392221266,0.22735298374974564,0.9323345386812578,0.35116366349034833,0.7123754803137897,9930021J03Rik
ENSMUSG00000046139,367.5607701608215,-0.1694939957344489,0.24472212231910745,-0.692597768147155,0.4885620113411613,0.7846139013022836,Patl1
ENSMUSG00000046152,16.928900406305708,-0.30963516087422444,0.9684618855071467,-0.3197184788661871,0.7491817503704913,0.9096185078609439,Fut10
